ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
TSL.O,GraniteShares 1.25x Long TSLA Daily ETF,143,5,120,14,39.0,54.0,1.0,10.0,929.6916656973318
CLIA.K,Veridien Climate Action ETF,95,5,120,14,49.0,54.0,1.0,10.0,383.2122226461043
FIAX.K,Nicholas Fixed Income Alternative ETF,121,5,120,14,39.0,54.0,1.0,10.0,2.2540828580177465
SETM.O,Sprott Energy Transition Materials ETF,123,5,120,14,49.0,54.0,1.0,10.0,686.057209198877
SPXE.K,ProShares S&P 500 Ex-Energy ETF,89,5,60,14,44.0,54.0,1.0,10.0,1.1658029223497999
SPXV.K,ProShares S&P 500 Ex-Health Care ETF,89,5,60,14,44.0,54.0,1.0,10.0,1.0370924179588057
SPXN.K,ProShares S&P 500 Ex-Financials ETF,89,5,60,14,44.0,54.0,1.0,10.0,1.0291871121183496
APCB.K,ActivePassive Core Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,1.491919433269779
XLG,Invesco S&P 500 Top 50 ETF,91,5,60,14,29.0,54.0,1.0,10.0,0.5348007843661255
PSI,Invesco Semiconductors ETF,58,5,120,14,49.0,54.0,1.0,10.0,0.4750526272513693
RFG,Invesco S&P MidCap 400 Pure Growth ETF,91,5,60,14,29.0,54.0,1.0,10.0,0.47397659456058183
RSPT.K,Invesco S&P 500 Eql Wght Technology ETF,77,5,120,14,34.0,54.0,1.0,10.0,0.4406660727487215
RPG,Invesco S&P 500 Pure Growth ETF,91,5,60,14,29.0,54.0,1.0,10.0,0.42284681715251393
MARB.K,First Trust Merger Arbitrage ETF,118,5,120,14,44.0,54.0,1.0,10.0,0.3606181013744949
PRFZ.O,Invesco FTSE RAFI US 1500 Small Mid ETF,91,5,60,14,29.0,54.0,1.0,10.0,0.30592601074749415
PSCH.O,Invesco S&P SmallCap Health Care ETF,91,5,60,14,29.0,54.0,1.0,10.0,0.2978642470403723
URTY.K,ProShares UltraPro Russell2000,34,5,120,14,49.0,64.0,1.0,10.0,0.26507562471686996
APRD.K,Innovator Premium Income 10 Barrier ETF - April,120,5,120,14,49.0,59.0,1.0,10.0,0.3396564688855883
TNA,Direxion Daily Small Cap Bull 3x Shares,34,5,120,14,49.0,64.0,1.0,10.0,0.2620154977042337
PTH.O,Invesco Dorsey Wright Healthcare Momentum ETF,77,5,120,14,34.0,54.0,1.0,10.0,0.2526952911819442
PRF,Invesco FTSE RAFI US 1000 ETF,102,5,120,14,39.0,54.0,1.0,10.0,0.20788965825626837
BMVP.K,Invesco Bloomberg MVP Multi-Factor ETF,102,5,120,14,39.0,54.0,1.0,10.0,0.2073576848227745
CDC.O,VictoryShares US EQ Income Enh Vol Wtd Idx ETF,98,5,60,14,49.0,54.0,1.0,10.0,0.16641562182017067
RSBT.K,Return Stacked Bonds & Managed Futures ETF,125,5,60,14,49.0,54.0,1.0,10.0,0.5637928126781908
KMLM.K,KFA Mount Lucas Managed Futures Index Strategy ETF,100,5,60,14,49.0,54.0,1.0,10.0,0.13135294918424
UFIV.O,US Treasury 5 Year Note ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.11114379200612978
UNIY.O,WisdomTree Voya Yield Enhanced USD Unvrsl Bd Fund,120,5,120,14,49.0,59.0,1.0,10.0,0.09558929679029915
EPHE.K,iShares MSCI Philippines ETF,114,5,60,14,44.0,54.0,1.0,10.0,0.08721394713480257
RNEW.O,VanEck Green Infrastructure ETF,95,5,120,14,49.0,54.0,1.0,10.0,0.08465638250873186
BBIB.K,JPMorgan BetaBuilders US Treasury Bond 3-10 Yr ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0829722263030439
YINN.K,Direxion Daily FTSE China Bull 3x Shares,88,5,120,14,49.0,54.0,1.0,10.0,0.07763181455044177
MORT.K,VanEck Mortgage REIT Income ETF,123,5,120,14,49.0,54.0,1.0,10.0,0.07460237437692907
SMOG.K,VanEck Low Carbon Energy ETF,89,5,60,14,44.0,54.0,1.0,10.0,0.0559593395958069
SOLR.K,SmartETFs Sustainable Energy II ETF,123,5,120,14,49.0,54.0,1.0,10.0,0.05468621165402188
IGOV.O,iShares International Treasury Bond ETF,122,5,120,14,44.0,54.0,1.0,10.0,0.04192773715626252
NFLT.K,Virtus Newfleet Multi-Sector Bond,120,5,120,14,49.0,59.0,1.0,10.0,0.03977380253134388
PWZ,Invesco California AMT-Free Municipal Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0395330367116693
FAN,First Trust Global Wind Energy ETF,95,5,120,14,49.0,54.0,1.0,10.0,0.03415404869139138
GRNB.K,VanEck Green Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.031679798650359414
FMB.O,First Trust Managed Municipal Etf,120,5,120,14,49.0,59.0,1.0,10.0,0.031552680623434304
JPIB.K,JPMorgan International Bond Opportunities ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.02737948428821868
WINC.O,Western Asset Short Duration Income ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.02719497065326948
UTWY.O,US Treasury 20 Year Bond ETF,125,5,60,14,49.0,54.0,1.0,10.0,0.0262592504204604
FIBR.K,iShares US Fixed Inc Balanced Risk Systematic ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.021503950128446192
FBND.K,Fidelity Total Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.023817311731020974
CSF.O,VictoryShares US Discovery Enh Vol Wtd Idx ETF,100,5,60,14,49.0,54.0,1.0,10.0,0.021001592215073694
UITB.O,VictoryShares Core Intermediate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.019395865687392044
SPIB.K,SPDR Portfolio Intermediate Term Corporate Bd ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.016554163221903062
PFIG.K,Invesco Fundmntl Invest Grade Corp Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.01484528648412331
BSCP.O,Invesco BulletShares 2025 Corporate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.014601405874693496
GBF,iShares Government/Credit Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.014637982921985593
VTEB.K,Vanguard Tax-Exempt Bond Index Fund;ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.01748035286115779
MUB,iShares National Muni Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0142945465727633
VCLT.O,Vanguard Long-Term Corporate Bond Idx Fund;ETF,115,5,60,14,44.0,54.0,1.0,10.0,0.014260950750821788
NUBD.K,Nuveen ESG US Aggregate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.014156429050484531
