,Return,Std Dev,Symbol(Name)
005930,16.14,26.34,005930 (삼성전자)
000660,24.73,37.57,000660 (SK하이닉스)
373220,-7.17,40.68,373220 (LG에너지솔루션)
207940,36.3,39.04,207940 (삼성바이오로직스)
005935,17.92,26.9,005935 (삼성전자우)
005380,11.22,32.48,005380 (현대차)
000270,18.69,32.14,000270 (기아)
068270,37.66,54.72,068270 (셀트리온)
105560,7.27,30.21,105560 (KB금융)
005490,1.49,31.68,005490 (POSCO홀딩스)
035420,14.37,35.15,035420 (NAVER)
055550,5.46,28.0,055550 (신한지주)
028260,8.87,33.83,028260 (삼성물산)
006400,14.53,38.59,006400 (삼성SDI)
051910,10.78,38.67,051910 (LG화학)
012330,7.69,33.21,012330 (현대모비스)
003670,45.47,44.0,003670 (포스코퓨처엠)
032830,2.59,28.49,032830 (삼성생명)
035720,14.96,36.96,035720 (카카오)
086790,10.31,32.95,086790 (하나금융지주)
066570,5.5,35.01,066570 (LG전자)
000810,8.34,28.39,000810 (삼성화재)
138040,31.89,36.06,138040 (메리츠금융지주)
042700,54.52,47.67,042700 (한미반도체)
329180,25.15,41.38,329180 (HD현대중공업)
012450,18.16,42.14,012450 (한화에어로스페이스)
259960,-6.13,45.45,259960 (크래프톤)
034020,2.24,45.36,034020 (두산에너빌리티)
011200,0.33,56.81,011200 (HMM)
003550,6.16,31.35,003550 (LG)
015760,0.19,28.48,015760 (한국전력)
009150,9.93,35.92,009150 (삼성전기)
009540,9.32,40.35,009540 (HD한국조선해양)
018260,-1.9,34.32,018260 (삼성에스디에스)
402340,15.44,41.88,402340 (SK스퀘어)
033780,5.09,22.95,033780 (KT&G)
017670,7.33,23.85,017670 (SK텔레콤)
024110,3.73,27.59,024110 (기업은행)
267260,49.59,57.32,267260 (HD현대일렉트릭)
316140,3.69,28.85,316140 (우리금융지주)
034730,15.69,36.31,034730 (SK)
010130,13.62,35.16,010130 (고려아연)
096770,8.78,41.79,096770 (SK이노베이션)
323410,-24.99,49.5,323410 (카카오뱅크)
047050,13.95,43.78,047050 (포스코인터내셔널)
090430,11.21,36.94,090430 (아모레퍼시픽)
459580,3.79,0.15,459580 (KODEX CD금리액티브(합성))
030200,1.8,20.83,030200 (KT)
010140,4.84,40.77,010140 (삼성중공업)
003490,2.28,35.12,003490 (대한항공)
010950,8.62,36.34,010950 (S-Oil)
000100,16.34,33.13,000100 (유한양행)
352820,4.33,51.12,352820 (하이브)
005830,14.36,33.39,005830 (DB손해보험)
011070,18.66,43.35,011070 (LG이노텍)
326030,-0.56,43.47,326030 (SK바이오팜)
069500,7.15,17.02,069500 (KODEX 200)
010120,14.03,38.18,010120 (LS ELECTRIC)
357870,2.26,0.23,357870 (TIGER CD금리투자KIS(합성))
034220,-1.1,36.57,034220 (LG디스플레이)
267250,6.21,34.12,267250 (HD현대)
005387,15.89,32.41,005387 (현대차2우B)
011790,26.72,42.91,011790 (SKC)
097950,9.48,31.56,097950 (CJ제일제당)
443060,-65.52,87.65,443060 (HD현대마린솔루션)
454910,156.66,81.15,454910 (두산로보틱스)
051900,7.59,35.07,051900 (LG생활건강)
022100,23.99,44.51,022100 (포스코DX)
088980,9.68,11.31,088980 (맥쿼리인프라)
251270,-4.15,44.32,251270 (넷마블)
079550,26.5,45.33,079550 (LIG넥스원)
161390,4.65,34.66,161390 (한국타이어앤테크놀로지)
241560,13.15,40.44,241560 (두산밥캣)
028050,2.87,44.31,028050 (삼성E&A)
003230,41.65,46.28,003230 (삼양식품)
047810,15.34,40.08,047810 (한국항공우주)
180640,37.23,55.41,180640 (한진칼)
021240,9.9,34.56,021240 (코웨이)
423160,3.32,0.13,423160 (KODEX KOFR금리액티브(합성))
006800,0.12,35.41,006800 (미래에셋증권)
029780,1.43,27.34,029780 (삼성카드)
066970,32.36,55.24,066970 (엘앤에프)
009830,14.51,45.53,009830 (한화솔루션)
005070,56.16,56.54,005070 (코스모신소재)
064350,12.56,47.81,064350 (현대로템)
011170,9.53,42.55,011170 (롯데케미칼)
307950,25.86,48.01,307950 (현대오토에버)
086280,12.59,36.21,086280 (현대글로비스)
078930,7.66,31.46,078930 (GS)
005940,4.27,33.56,005940 (NH투자증권)
001570,65.24,60.23,001570 (금양)
032640,5.79,30.28,032640 (LG유플러스)
006260,8.47,38.18,006260 (LS)
302440,-17.71,54.79,302440 (SK바이오사이언스)
011780,26.78,44.74,011780 (금호석유)
360750,20.98,14.62,360750 (TIGER 미국S&P500)
036570,10.45,40.9,036570 (엔씨소프트)
071050,13.16,37.7,071050 (한국금융지주)
016360,2.16,29.92,016360 (삼성증권)
005385,15.46,30.62,005385 (현대차우)
128940,21.63,44.86,128940 (한미약품)
010620,14.87,43.48,010620 (HD현대미포)
036460,5.61,35.3,036460 (한국가스공사)
449170,3.65,0.15,449170 (TIGER KOFR금리액티브(합성))
004020,-1.74,35.99,004020 (현대제철)
377300,-42.95,58.13,377300 (카카오페이)
133690,22.35,18.23,133690 (TIGER 미국나스닥100)
462870,-98.53,62.85,462870 (시프트업)
272210,27.66,44.31,272210 (한화시스템)
000720,2.28,39.08,000720 (현대건설)
271560,8.3,36.08,271560 (오리온)
039490,16.38,37.9,039490 (키움증권)
001040,11.51,35.0,001040 (CJ)
000150,19.0,45.78,000150 (두산)
298040,60.04,57.71,298040 (효성중공업)
007660,42.48,52.58,007660 (이수페타시스)
001450,9.33,31.78,001450 (현대해상)
035250,3.1,28.61,035250 (강원랜드)
361610,-25.1,50.67,361610 (SK아이이테크놀로지)
381180,29.95,28.05,381180 (TIGER 미국필라델피아반도체나스닥)
273130,1.82,3.05,273130 (KODEX 종합채권(AA-이상)액티브)
002380,7.32,38.73,002380 (KCC)
175330,12.62,25.28,175330 (JB금융지주)
381170,29.63,23.26,381170 (TIGER 미국테크TOP10 INDXX)
052690,14.39,49.33,052690 (한전기술)
138930,0.19,28.88,138930 (BNK금융지주)
004370,8.94,29.96,004370 (농심)
088350,-1.45,35.11,088350 (한화생명)
001440,-15.5,56.23,001440 (대한전선)
004990,-0.31,30.62,004990 (롯데지주)
002790,13.4,39.63,002790 (아모레G)
081660,16.19,37.64,081660 (휠라홀딩스)
383220,1.15,43.51,383220 (F&F)
000990,30.76,51.29,000990 (DB하이텍)
018880,12.2,39.68,018880 (한온시스템)
278530,6.32,18.45,278530 (KODEX 200TR)
102110,7.41,17.55,102110 (TIGER 200)
008930,22.87,51.77,008930 (한미사이언스)
007070,5.68,34.52,007070 (GS리테일)
012750,4.88,26.88,012750 (에스원)
465680,4.24,0.59,465680 (KODEX 24-12 은행채(AA+이상)액티브)
000880,2.62,34.91,000880 (한화)
278470,-5.98,71.11,278470 (에이피알)
112610,27.99,49.92,112610 (씨에스윈드)
012510,27.49,49.12,012510 (더존비즈온)
000120,10.62,35.8,000120 (CJ대한통운)
030000,8.03,32.23,030000 (제일기획)
014680,29.38,37.52,014680 (한솔케미칼)
008770,13.88,37.51,008770 (호텔신라)
020150,24.85,51.86,020150 (롯데에너지머티리얼즈)
028670,-11.88,52.71,028670 (팬오션)
204320,10.2,43.23,204320 (HL만도)
009420,34.96,55.89,009420 (한올바이오파마)
026960,9.1,28.94,026960 (동서)
